49428	jis naam ridhai so purakh bidhaataa ||	One who keeps the Naam in his heart is the Embodiment of the Creator Lord.
49429	jis naam ridhai so sabh te uoochaa ||	One who keeps the Naam in his heart is the highest of all.
49430	naam binaa bhram jonee moochaa ||6||	Without the Naam, the mortal wanders in reincarnation. ||6||
49431	jis naam ridhai tis pragaT pahaaraa ||	One who keeps the Naam in his heart sees the Lord manifested in His Creation.
49432	jis naam ridhai tis miTiaa a(n)dhaaraa ||	One who keeps the Naam in his heart - his darkness is dispelled.
49433	jis naam ridhai so purakh paravaan ||	One who keeps the Naam in his heart is approved and accepted.
49434	naam binaa fir aavan jaan ||7||	Without the Naam, the mortal continues coming and going in reincarnation. ||7||
49435	tin naam paiaa jis bhio kirapaal ||	He alone receives the Naam, who is blessed by the Lord's Mercy.
49436	saadhasa(n)gat meh lakhe guopaal ||	In the Saadh Sangat, the Company of the Holy, the Lord of the World is understood.
49437	aavan jaan rahe sukh paiaa ||	Coming and going in reincarnation ends, and peace is found.
49438	kahu naanak tatai tat milaiaa ||8||1||4||	Says Nanak, my essence has merged in the Essence of the Lord. ||8||1||4||
49439	bhairau mahalaa panjavaa ||	Bhairao, Fifth Mehla:
49440	koT bisan keene avataar ||	He created millions of incarnations of Vishnu.
49441	koT brahama(n)dd jaa ke dhramasaal ||	He created millions of universes as places to practice righteousness.
49442	koT mahes upai samaae ||	He created and destroyed millions of Shivas.
49443	koT brahame jag saajan laae ||1||	He employed millions of Brahmas to create the worlds. ||1||
49444	aaiso dhanee guvi(n)dh hamaaraa ||	Such is my Lord and Master, the Lord of the Universe.
49445	baran na saakau gun bisathaaraa ||1|| rahaau ||	I cannot even describe His Many Virtues. ||1||Pause||
49446	koT maiaa jaa kai sevakai ||	Millions of Mayas are His maid-servants.
49447	koT jeea jaa kee sihajai ||	Millions of souls are His beds.
49448	koT upaarajanaa terai a(n)g ||	Millions of universes are the limbs of His Being.
49449	koT bhagat basat har sa(n)g ||2||	Millions of devotees abide with the Lord. ||2||
49450	koT chhatrapat karat namasakaar ||	Millions of kings with their crowns and canopies bow before Him.
49451	koT i(n)dhr Thaadde hai dhuaar ||	Millions of Indras stand at His Door.
49452	koT baiku(n)Th jaa kee dhirasaTee maeh ||	Millions of heavenly paradises are within the scope of His Vision.
49453	koT naam jaa kee keemat naeh ||3||	Millions of His Names cannot even be appraised. ||3||
49454	koT pooreeat hai jaa kai naadh ||	Millions of celestial sounds resound for Him.
49455	koT akhaare chalit bisamaadh ||	His Wondrous Plays are enacted on millions of stages.
49456	koT sakat siv aagiaakaar ||	Millions of Shaktis and Shivas are obedient to Him.
49457	koT jeea dhevai aadhaar ||4||	He gives sustenance and support to millions of beings. ||4||
49458	koT teerath jaa ke charan majhaar ||	In His Feet are millions of sacred shrines of pilgrimage.
49459	koT pavitr japat naam chaar ||	Millions chant His Sacred and Beautiful Name.
49460	koT poojaaree karate poojaa ||	Millions of worshippers worship Him.
49461	koT bisathaaran avar na dhoojaa ||5||	Millions of expanses are His; there is no other at all. ||5||
49462	koT mahimaa jaa kee niramal ha(n)s ||	Millions of swan-souls sing His Immaculate Praises.
49463	koT usatat jaa kee karat brahama(n)s ||	Millions of Brahma's sons sing His Praises.
49464	koT paralau opat nimakh maeh ||	He creates and destroys millions, in an instant.
49465	koT gunaa tere gane na jaeh ||6||	Millions are Your Virtues, Lord - they cannot even be counted. ||6||
49466	koT giaanee katheh giaan ||	Millions of spiritual teachers teach His spiritual wisdom.
49467	koT dhiaanee dharat dhiaan ||	Millions of meditators focus on His meditation.
49468	koT tapeesar tap hee karate ||	Millions of austere penitents practice austerities.
49469	koT muneesar muon meh rahate ||7||	Millions of silent sages dwell in silence. ||7||
49470	avigat naath agochar suaamee || poor rahiaa ghaT a(n)tarajaamee ||	Our Eternal, Imperishable, Incomprehensible Lord and Master, the Inner-knower, the Searcher of hearts, is permeating all hearts.
49471	jat kat dhekhau teraa vaasaa ||	Wherever I look, I see Your Dwelling, O Lord.
49472	naanak kau gur keeo pragaasaa ||8||2||5||	The Guru has blessed Nanak with enlightenment. ||8||2||5||
49473	bhairau mahalaa panjavaa ||	Bhairao, Fifth Mehla:
49474	satigur mo kau keeno dhaan ||	The True Guru has blessed me with this gift.
49475	amol ratan har dheeno naam ||	He has given me the Priceless Jewel of the Lord's Name.
49476	sahaj binodh choj aana(n)taa ||	Now, I intuitively enjoy endless pleasures and wondrous play.
49477	naanak kau prabh milio achi(n)taa ||1||	God has spontaneously met with Nanak. ||1||
49478	kahu naanak keerat har saachee ||	Says Nanak, True is the Kirtan of the Lord's Praise.
49479	bahur bahur tis sa(n)g man raachee ||1|| rahaau ||	Again and again, my mind remains immersed in it. ||1||Pause||
49480	achi(n)t hamaarai bhojan bhaau ||	Spontaneously, I feed on the Love of God.
49481	achi(n)t hamaarai leechai naau ||	Spontaneously, I take God's Name.
49482	achi(n)t hamaarai sabadh udhaar ||	Spontaneously, I am saved by the Word of the Shabad.
49483	achi(n)t hamaarai bhare bha(n)ddaar ||2||	Spontaneously, my treasures are filled to overflowing. ||2||
49484	achi(n)t hamaarai kaaraj poore ||	Spontaneously, my works are perfectly accomplished.
49485	achi(n)t hamaarai lathe visoore ||	Spontaneously, I am rid of sorrow.
49486	achi(n)t hamaarai bairee meetaa ||	Spontaneously, my enemies have become friends.
49487	achi(n)to hee ih man vas keetaa ||3||	Spontaneously, I have brought my mind under control. ||3||
49488	achi(n)t prabhoo ham keeaa dhilaasaa ||	Spontaneously, God has comforted me.
49489	achi(n)t hamaaree pooran aasaa ||	Spontaneously, my hopes have been fulfilled.
49490	achi(n)t ham(h)aa kau sagal sidhaa(n)t ||	Spontaneously, I have totally realized the essence of reality.
49491	achi(n)t ham kau gur dheeno ma(n)t ||4||	Spontaneously, I have been blessed with the Guru's Mantra. ||4||
49492	achi(n)t hamaare binase bair ||	Spontaneously, I am rid of hatred.
49493	achi(n)t hamaare miTe a(n)dher ||	Spontaneously, my darkness has been dispelled.
49494	achi(n)to hee man keeratan meeThaa ||	Spontaneously, the Kirtan of the Lord's Praise seems so sweet to my mind.
49495	achi(n)to hee prabh ghaT ghaT ddeeThaa ||5||	Spontaneously, I behold God in each and every heart. ||5||
49496	achi(n)t miTio hai sagalo bharamaa ||	Spontaneously, all my doubts have been dispelled.
49497	achi(n)t vasio man sukh bisraamaa ||	Spontaneously, peace and celestial harmony fill my mind.
49498	achi(n)t hamaarai anahat vaajai ||	Spontaneously, the Unstruck Melody of the Sound-current resounds within me.
49499	achi(n)t hamaarai gobi(n)dh gaajai ||6||	Spontaneously, the Lord of the Universe has revealed Himself to me. ||6||
49500	achi(n)t hamaarai man pateeaanaa ||	Spontaneously, my mind has been pleased and appeased.
49501	nihachal dhanee achi(n)t pachhaanaa ||	I have spontaneously realized the Eternal, Unchanging Lord.
49502	achi(n)to upajio sagal bibekaa ||	Spontaneously, all wisdom and knowledge has welled up within me.
49503	achi(n)t charee hath har har Tekaa ||7||	Spontaneously, the Support of the Lord, Har, Har, has come into my hands. ||7||
49504	achi(n)t prabhoo dhur likhiaa lekh ||	Spontaneously, God has recorded my pre-ordained destiny.
49505	achi(n)t milio prabh Thaakur ek ||	Spontaneously, the One Lord and Master God has met me.
49506	chi(n)t achi(n)taa sagalee giee ||	Spontaneously, all my cares and worries have been taken away.
49507	prabh naanak naanak naanak miee ||8||3||6||	Nanak, Nanak, Nanak, has merged into the Image of God. ||8||3||6||
49508	bhairau baanee bhagataa kee || kabeer jeeau ghar pehilaa	Bhairao, The Word Of The Devotees, Kabeer Jee, First House:
49509	ikOankaar satigur prasaadh ||	One Universal Creator God. By The Grace Of The True Guru:
49510	eih dhan mere har ko naau ||	The Name of the Lord - this alone is my wealth.
49511	gaa(n)Th na baadhau bech na khaau ||1|| rahaau ||	I do not tie it up to hide it, nor do I sell it to make my living. ||1||Pause||
49512	naau mere khetee naau mere baaree ||	The Name is my crop, and the Name is my field.
49513	bhagat karau jan saran tum(h)aaree ||1||	As Your humble servant, I perform devotional worship to You; I seek Your Sanctuary. ||1||
49514	naau mere maiaa naau mere poo(n)jee ||	The Name is Maya and wealth for me; the Name is my capital.
49515	tumeh chhodd jaanau nahee dhoojee ||2||	I do not forsake You; I do not know any other at all. ||2||
49516	naau mere ba(n)dhip naau mere bhaiee ||	The Name is my family, the Name is my brother.
49517	naau mere sa(n)g a(n)t hoi sakhaiee ||3||	The Name is my companion, who will help me in the end. ||3||
49518	maiaa meh jis rakhai udhaas ||	One whom the Lord keeps detached from Maya
49519	keh kabeer hau taa ko dhaas ||4||1||	- says Kabeer, I am his slave. ||4||1||
49520	naa(n)ge aavan naa(n)ge jaanaa ||	Naked we come, and naked we go.
49521	koi na rahihai raajaa raanaa ||1||	No one, not even the kings and queens, shall remain. ||1||
49522	raam raajaa nau nidh merai ||	The Sovereign Lord is the nine treasures for me.
49523	sa(n)pai het kalat dhan terai ||1|| rahaau ||	The possessions and the spouse to which the mortal is lovingly attached, are Your wealth, O Lord. ||1||Pause||
49524	aavat sa(n)g na jaat sa(n)gaatee ||	They do not come with the mortal, and they do not go with him.
49525	kahaa bhio dhar baa(n)dhe haathee ||2||	What good does it do him, if he has elephants tied up at his doorway? ||2||
49526	la(n)kaa gadd sone kaa bhiaa ||	The fortress of Sri Lanka was made out of gold,
49527	moorakh raavan kiaa le giaa ||3||	but what could the foolish Raawan take with him when he left? ||3||
49528	keh kabeer kichh gun beechaar ||	Says Kabeer, think of doing some good deeds.
49529	chale juaaree dhui hath jhaar ||4||2||	In the end, the gambler shall depart empty-handed. ||4||2||
49530	mailaa brahamaa mailaa i(n)dh ||	Brahma is polluted, and Indra is polluted.
49531	rav mailaa mailaa hai cha(n)dh ||1||	The sun is polluted, and the moon is polluted. ||1||
49532	mailaa malataa ih sa(n)saar ||	This world is polluted with pollution.
49533	eik har niramal jaa kaa a(n)t na paar ||1|| rahaau ||	Only the One Lord is Immaculate; He has no end or limitation. ||1||Pause||
49534	maile brahama(n)ddai kai iees ||	The rulers of kingdoms are polluted.
49535	maile nis baasur dhin tees ||2||	Nights and days, and the days of the month are polluted. ||2||
49536	mailaa motee mailaa heer ||	The pearl is polluted, the diamond is polluted.
49537	mailaa paun paavak ar neer ||3||	Wind, fire and water are polluted. ||3||
49538	maile siv sa(n)karaa mahes ||	Shiva, Shankara and Mahaysh are polluted.
49539	maile sidh saadhik ar bhekh ||4||	The Siddhas, seekers and strivers, and those who wear religious robes, are polluted. ||4||
49540	maile jogee ja(n)gam jaTaa sahet ||	The Yogis and wandering hermits with their matted hair are polluted.
49541	mailee kaiaa ha(n)s samet ||5||	The body, along with the swan-soul, is polluted. ||5||
49542	keh kabeer te jan paravaan || niramal te jo raameh jaan ||6||3||	Says Kabeer, those humble beings are approved and pure, who know the Lord. ||6||3||
49543	man kar makaa kibalaa kar dhehee ||	Let your mind be Mecca, and your body the temple of worship.
49544	bolanahaar param gur ehee ||1||	Let the Supreme Guru be the One who speaks. ||1||
49545	kahu re mulaa(n) baa(n)g nivaaj ||	O Mullah, utter the call to prayer.
49546	ek maseet dhasai dharavaaj ||1|| rahaau ||	The one mosque has ten doors. ||1||Pause||
49547	misimil taamas bharam kadhooree ||	So slaughter your evil nature, doubt and cruelty;
49548	bhaakh le pa(n)chai hoi sabooree ||2||	consume the five demons and you shall be blessed with contentment. ||2||
49549	hi(n)dhoo turak kaa saahib ek ||	Hindus and Muslims have the same One Lord and Master.
49550	keh karai mulaa(n) keh karai sekh ||3||	What can the Mullah do, and what can the Shaykh do? ||3||
49551	keh kabeer hau bhiaa dhivaanaa ||	Says Kabeer, I have gone insane.
49552	mus mus manooaa sahaj samaanaa ||4||4||	Slaughtering, slaughtering my mind, I have merged into the Celestial Lord. ||4||4||
49553	ga(n)gaa kai sa(n)g salitaa bigaree || so salitaa ga(n)gaa hoi nibaree ||1||	When the stream flows into the Ganges, then it becomes the Ganges. ||1||
49554	bigario kabeeraa raam dhuhaiee ||	Just so, Kabeer has changed.
49555	saach bhio an kateh na jaiee ||1|| rahaau ||	He has become the Embodiment of Truth, and he does not go anywhere else. ||1||Pause||
49556	cha(n)dhan kai sa(n)g taravar bigario ||	Associating with the sandalwood tree, the tree nearby is changed;
49557	so taravar cha(n)dhan hoi nibario ||2||	that tree begins to smell just like the sandalwood tree. ||2||
49558	paaras kai sa(n)g taa(n)baa bigario ||	Coming into contact with the philosophers' stone, copper is transformed;
49559	so taa(n)baa ka(n)chan hoi nibario ||3||	that copper is transformed into gold. ||3||
49560	sa(n)tan sa(n)g kabeeraa bigario ||	In the Society of the Saints, Kabeer is transformed;
49561	so kabeer raamai hoi nibario ||4||5||	that Kabeer is transformed into the Lord. ||4||5||
49562	maathe tilak hath maalaa baanaa(n) ||	Some apply ceremonial marks to their foreheads, hold malas in their hands, and wear religious robes.
49563	logan raam khilaunaa jaanaa(n) ||1||	Some people think that the Lord is a play-thing. ||1||
49564	jau hau bauraa tau raam toraa ||	If I am insane, then I am Yours, O Lord.
49565	log maram keh jaanai moraa ||1|| rahaau ||	How can people know my secret? ||1||Pause||
49566	torau na paatee poojau na dhevaa ||	I do not pick leaves as offerings, and I do not worship idols.
49567	raam bhagat bin nihafal sevaa ||2||	Without devotional worship of the Lord, service is useless. ||2||
49568	satigur poojau sadhaa sadhaa manaavau ||	I worship the True Guru; forever and ever, I surrender to Him.
49569	aaisee sev dharageh sukh paavau ||3||	By such service, I find peace in the Court of the Lord. ||3||
49570	log kahai kabeer bauraanaa ||	People say that Kabeer has gone insane.
49571	kabeer kaa maram raam pahichaanaa(n) ||4||6||	Only the Lord realizes the secret of Kabeer. ||4||6||
49572	aulaT jaat kul dhouoo bisaaree ||	Turning away from the world, I have forgotten both my social class and ancestry.
49573	su(n)n sahaj meh bunat hamaaree ||1||	My weaving now is in the most profound celestial stillness. ||1||
49574	hamaraa jhagaraa rahaa na kouoo ||	I have no quarrel with anyone.
49575	pa(n)ddit mulaa(n) chhaadde dhouoo ||1|| rahaau ||	I have abandoned both the Pandits, the Hindu religious scholars, and the Mullahs, the Muslim priests. ||1||Pause||
49576	bun bun aap aap pahiraavau ||	I weave and weave, and wear what I weave.
49577	jeh nahee aap tahaa hoi gaavau ||2||	Where egotism does not exist, there I sing God's Praises. ||2||
49578	pa(n)ddit mulaa(n) jo likh dheeaa ||	Whatever the Pandits and Mullahs have written,
49579	chhaadd chale ham kachhoo na leeaa ||3||	I reject; I do not accept any of it. ||3||
49580	ridhai ikhalaas nirakh le meeraa ||	My heart is pure, and so I have seen the Lord within.
49581	aap khoj khoj mile kabeeraa ||4||7||	Searching, searching within the self, Kabeer has met the Lord. ||4||7||
49582	niradhan aadhar koiee na dhei ||	No one respects the poor man.
49583	laakh jatan karai oh chit na dharei ||1|| rahaau ||	He may make thousands of efforts, but no one pays any attention to him. ||1||Pause||
49584	jau niradhan saradhan kai jai ||	When the poor man goes to the rich man,
49585	aage baiThaa peeTh firai ||1||	and sits right in front of him, the rich man turns his back on him. ||1||
49586	jau saradhan niradhan kai jai ||	But when the rich man goes to the poor man,
49587	dheeaa aadhar leeaa bulai ||2||	the poor man welcomes him with respect. ||2||
49588	niradhan saradhan dhonau bhaiee ||	The poor man and the rich man are both brothers.
49589	prabh kee kalaa na meTee jaiee ||3||	God's pre-ordained plan cannot be erased. ||3||
49590	keh kabeer niradhan hai soiee ||	Says Kabeer, he alone is poor,
49591	jaa ke hiradhai naam na hoiee ||4||8||	who does not have the Naam, the Name of the Lord, in his heart. ||4||8||
49592	gur sevaa te bhagat kamaiee ||	Serving the Guru, devotional worship is practiced.
49593	tab ieh maanas dhehee paiee ||	Then, this human body is obtained.
49594	eis dhehee kau simareh dhev ||	Even the gods long for this human body.
49595	so dhehee bhaj har kee sev ||1||	So vibrate that human body, and think of serving the Lord. ||1||
49596	bhajahu guobi(n)dh bhool mat jaahu ||	Vibrate, and meditate on the Lord of the Universe, and never forget Him.
49597	maanas janam kaa ehee laahu ||1|| rahaau ||	This is the blessed opportunity of this human incarnation. ||1||Pause||
49598	jab lag jaraa rog nahee aaiaa ||	As long as the disease of old age has not come to the body,
49599	jab lag kaal grasee nahee kaiaa ||	and as long as death has not come and seized the body,
49600	jab lag bikal bhiee nahee baanee ||	and as long as your voice has not lost its power,
49601	bhaj leh re man saarigapaanee ||2||	O mortal being, vibrate and meditate on the Lord of the World. ||2||
49602	ab na bhajas bhajas kab bhaiee ||	If you do not vibrate and meditate on Him now, when will you, O Sibing of Destiny?
49603	aavai a(n)t na bhajiaa jaiee ||	When the end comes, you will not be able to vibrate and meditate on Him.
49604	jo kichh kareh soiee ab saar ||	Whatever you have to do - now is the best time to do it.
49605	fir pachhutaahu na paavahu paar ||3||	Otherwise, you shall regret and repent afterwards, and you shall not be carried across to the other side. ||3||
49606	so sevak jo laiaa sev ||	He alone is a servant, whom the Lord enjoins to His service.
49607	tin hee paae nira(n)jan dhev ||	He alone attains the Immaculate Divine Lord.
49608	gur mil taa ke khul(h)e kapaaT ||	Meeting with the Guru, his doors are opened wide,
49609	bahur na aavai jonee baaT ||4||	and he does not have to journey again on the path of reincarnation. ||4||
49610	eihee teraa aausar ieh teree baar ||	This is your chance, and this is your time.
49611	ghaT bheetar too dhekh bichaar ||	Look deep into your own heart, and reflect on this.
49612	kahat kabeer jeet kai haar ||	Says Kabeer, you can win or lose.
49613	bahu bidh kahio pukaar pukaar ||5||1||9||	In so many ways, I have proclaimed this out loud. ||5||1||9||
49614	siv kee puree basai budh saar ||	In the City of God, sublime understanding prevails.
49615	teh tum(h) mil kai karahu bichaar ||	There, you shall meet with the Lord, and reflect on Him.
49616	e'eet uoot kee sojhee parai ||	Thus, you shall understand this world and the next.
49617	kaun karam meraa kar kar marai ||1||	What is the use of claiming that you own everything, if you only die in the end? ||1||
49618	nij padh uoopar laago dhiaan ||	I focus my meditation on my inner self, deep within.
49619	raajaa raam naam moraa braham giaan ||1|| rahaau ||	The Name of the Sovereign Lord is my spiritual wisdom. ||1||Pause||
49620	mool dhuaarai ba(n)dhiaa ba(n)dh ||	In the first chakra, the root chakra, I have grasped the reins and tied them.
49621	rav uoopar geh raakhiaa cha(n)dh ||	I have firmly placed the moon above the sun.
49622	pachham dhuaarai sooraj tapai ||	The sun blazes forth at the western gate.
49623	mer dda(n)dd sir uoopar basai ||2||	Through the central channel of the Shushmanaa, it rises up above my head. ||2||
49624	pasacham dhuaare kee sil oR ||	There is a stone at that western gate,
49625	teh sil uoopar khiRakee aaur ||	and above that stone, is another window.
49626	khiRakee uoopar dhasavaa dhuaar ||	Above that window is the Tenth Gate.
49627	keh kabeer taa kaa a(n)t na paar ||3||2||10||	Says Kabeer, it has no end or limitation. ||3||2||10||
49628	so mulaa(n) jo man siau larai ||	He alone is a Mullah, who struggles with his mind,
49629	gur upadhes kaal siau jurai ||	and through the Guru's Teachings, fights with death.
49630	kaal purakh kaa maradhai maan ||	He crushes the pride of the Messenger of Death.
49631	tis mulaa kau sadhaa salaam ||1||	Unto that Mullah, I ever offer greetings of respect. ||1||
49632	hai hajoor kat dhoor bataavahu ||	God is present, right here at hand; why do you say that He is far away?
49633	dhu(n)dhar baadhahu su(n)dhar paavahu ||1|| rahaau ||	Tie up your disturbing passions, and find the Beauteous Lord. ||1||Pause||
49634	kaajee so ju kaiaa beechaarai ||	He alone is a Qazi, who contemplates the human body,
49635	kaiaa kee agan braham parajaarai ||	and through the fire of the body, is illumined by God.
49636	supanai bi(n)dh na dheiee jharanaa ||	He does not lose his semen, even in his dreams;
49637	tis kaajee kau jaraa na maranaa ||2||	for such a Qazi, there is no old age or death. ||2||
49638	so surataanu ju dhui sar taanai ||	He alone is a sultan and a king, who shoots the two arrows,
49639	baahar jaataa bheetar aanai ||	gathers in his outgoing mind,
49640	gagan ma(n)ddal meh lasakar karai ||	and assembles his army in the realm of the mind's sky, the Tenth Gate.
49641	so surataan chhatr sir dharai ||3||	The canopy of royalty waves over such a sultan. ||3||
49642	jogee gorakh gorakh karai ||	The Yogi cries out, ""Gorakh, Gorakh"".
49643	hi(n)dhoo raam naam ucharai ||	The Hindu utters the Name of Raam.
49644	musalamaan kaa ek khudhai ||	The Muslim has only One God.
49645	kabeer kaa suaamee rahiaa samai ||4||3||11||	The Lord and Master of Kabeer is all-pervading. ||4||3||11||
49646	mahalaa panjavaa ||	Fifth Mehla:
49647	jo paathar kau kahate dhev ||	Those who call a stone their god
49648	taa kee birathaa hovai sev ||	their service is useless.
49649	jo paathar kee paa(n)iee pai ||	Those who fall at the feet of a stone god
49650	tis kee ghaal ajaa(n)iee jai ||1||	- their work is wasted in vain. ||1||
49651	Thaakur hamaraa sadh bola(n)taa ||	My Lord and Master speaks forever.
49652	sarab jeeaa kau prabh dhaan dhetaa ||1|| rahaau ||	God gives His gifts to all living beings. ||1||Pause||
49653	a(n)tar dheau na jaanai a(n)dh ||	The Divine Lord is within the self, but the spiritually blind one does not know this.
49654	bhram kaa mohiaa paavai fa(n)dh ||	Deluded by doubt, he is caught in the noose.
49655	n paathar bolai naa kichh dhei ||	The stone does not speak; it does not give anything to anyone.
49656	fokaT karam nihafal hai sev ||2||	Such religious rituals are useless; such service is fruitless. ||2||
49657	je mritak kau cha(n)dhan chaRaavai ||	If a corpse is anointed with sandalwood oil,
49658	aus te kahahu kavan fal paavai ||	what good does it do?
49659	je mritak kau bisaTaa maeh rulaiee ||	If a corpse is rolled in manure,
49660	taa(n) mritak kaa kiaa ghaT jaiee ||3||	what does it lose from this? ||3||
49661	kahat kabeer hau kahau pukaar ||	Says Kabeer, I proclaim this out loud
49662	samajh dhekh saakat gaavaar ||	behold, and understand, you ignorant, faithless cynic.
49663	dhoojai bhai bahut ghar gaale ||	The love of duality has ruined countless homes.
49664	raam bhagat hai sadhaa sukhaale ||4||4||12||	The Lord's devotees are forever in bliss. ||4||4||12||
49665	jal meh meen maiaa ke bedhe ||	The fish in the water is attached to Maya.
49666	dheepak pata(n)g maiaa ke chhedhe ||	The moth fluttering around the lamp is pierced through by Maya.
49667	kaam maiaa ku(n)char kau biaapai ||	The sexual desire of Maya afflicts the elephant.
49668	bhuia(n)gam bhira(n)g maiaa meh khaape ||1||	The snakes and bumble bees are destroyed through Maya. ||1||
49669	maiaa aaisee mohanee bhaiee ||	Such are the enticements of Maya, O Siblings of Destiny.
49670	jete jeea tete ddahakaiee ||1|| rahaau ||	As many living beings are there are, have been deceived. ||1||Pause||
49671	pa(n)khee mirag maiaa meh raate ||	The birds and the deer are imbued with Maya.
49672	saakar maakhee adhik sa(n)taape ||	Sugar is a deadly trap for the flies.
49673	ture usaT maiaa meh bhelaa ||	Horses and camels are absorbed in Maya.
49674	sidh chauraaseeh maiaa meh khelaa ||2||	The eighty-four Siddhas, the beings of miraculous spiritual powers, play in Maya. ||2||
49675	chhia jatee maiaa ke ba(n)dhaa ||	The six celibates are slaves of Maya.
49676	navai naath sooraj ar cha(n)dhaa ||	So are the nine masters of Yoga, and the sun and the moon.
49677	tape rakheesar maiaa meh sootaa ||	The austere disciplinarians and the Rishis are asleep in Maya.
49678	maiaa meh kaal ar pa(n)ch dhootaa ||3||	Death and the five demons are in Maya. ||3||
49679	suaan siaal maiaa meh raataa ||	Dogs and jackals are imbued with Maya.
49680	ba(n)tar cheete ar si(n)ghaataa ||	Monkeys, leopards and lions,
49681	maa(n)jaar gaaddar ar loobaraa ||	cats, sheep, foxes,
49682	birakh mool maiaa meh paraa ||4||	trees and roots are planted in Maya. ||4||
49683	maiaa a(n)tar bheene dhev ||	Even the gods are drenched with Maya,
49684	saagar i(n)dhraa ar dharatev ||	as are the oceans, the sky and the earth.
49685	keh kabeer jis udhar tis maiaa ||	Says Kabeer, whoever has a belly to fill, is under the spell of Maya.
49686	tab chhooTe jab saadhoo paiaa ||5||5||13||	The mortal is emancipated only when he meets the Holy Saint. ||5||5||13||
49687	jab lag meree meree karai ||	As long as he cries out, Mine! Mine!,
49688	tab lag kaaj ek nahee sarai ||	none of his tasks is accomplished.
49689	jab meree meree miT jai ||	When such possessiveness is erased and removed,
49690	tab prabh kaaj savaareh aai ||1||	then God comes and resolves his affairs. ||1||
49691	aaisaa giaan bichaar manaa ||	Contemplate such spiritual wisdom, O mortal man.
49692	har kee na simarahu dhukh bha(n)janaa ||1|| rahaau ||	Why not meditate in remembrance on the Lord, the Destroyer of pain? ||1||Pause||
49693	jab lag si(n)gh rahai ban maeh ||	As long as the tiger lives in the forest,
49694	tab lag ban foolai hee naeh ||	the forest does not flower.
49695	jab hee siaar si(n)gh kau khai ||	But when the jackal eats the tiger,
49696	fool rahee sagalee banarai ||2||	then the entire forest flowers. ||2||
49697	jeeto booddai haaro tirai ||	The victorious are drowned, while the defeated swim across.
49698	gur parasaadhee paar utarai ||	By Guru's Grace, one crosses over and is saved.
49699	dhaas kabeer kahai samajhai ||	Slave Kabeer speaks and teaches:
49700	keval raam rahahu liv lai ||3||6||14||	remain lovingly absorbed, attuned to the Lord alone. ||3||6||14||
49701	satar sai salaar hai jaa ke ||	He has 7,000 commanders,
49702	savaa laakh paikaabar taa ke ||	and hundreds of thousands of prophets;
49703	sekh ju kahe'eeh koT aThaasee ||	He is said to have 88,000,000 shaykhs,
49704	chhapan koT jaa ke khel khaasee ||1||	and 56,000,000 attendants. ||1||
49705	mo gareeb kee ko gujaraavai ||	I am meek and poor - what chance do I have of being heard there?
49706	majalas dhoor mahal ko paavai ||1|| rahaau ||	His Court is so far away; only a rare few attain the Mansion of His Presence. ||1||Pause||
49707	tetees karoRee hai khel khaanaa ||	He has 33,000,000 play-houses.
49708	chauraasee lakh firai dhivaanaa(n) ||	His beings wander insanely through 8.4 million incarnations.
49709	baabaa aadham kau kichh nadhar dhikhaiee ||	Even to Adam, only a glimpse of grace was shown.
49710	aun bhee bhisat ghaneree paiee ||2||	who then lived in paradise for a long time. ||2||
49711	dhil khalahal jaa kai jaradh roo baanee ||	Pale are the faces of those whose hearts are disturbed.
49712	chhodd kateb karai saitaanee ||	They have forsaken their Bible, and practice Satanic evil.
49713	dhuneeaa dhos ros hai loiee ||	One who blames the world, and is angry with people,
49714	apanaa keeaa paavai soiee ||3||	shall receive the fruits of his own actions. ||3||
49715	tum dhaate ham sadhaa bhikhaaree ||	You are the Great Giver, O Lord; I am forever a beggar at Your Door.
49716	dheau jabaab hoi bajagaaree ||	If I were to deny You, then I would be a wretched sinner.
49717	dhaas kabeer teree paneh samaanaa(n) ||	Slave Kabeer has entered Your Shelter.
49718	bhisat najeek raakh rahamaanaa ||4||7||15||	Keep me near You, O Merciful Lord God - that is heaven for me. ||4||7||15||
49719	sabh koiee chalan kahat hai uoohaa(n) ||	Everyone speaks of going there,
49720	naa jaanau baiku(n)Th hai kahaa(n) ||1|| rahaau ||	but I do not even know where heaven is. ||1||Pause||
49721	aap aap kaa maram na jaanaa(n) ||	One who does not even know the mystery of his own self,
49722	baatan hee baiku(n)Th bakhaanaa(n) ||1||	speaks of heaven, but it is only talk. ||1||
49723	jab lag man baiku(n)Th kee aas ||	As long as the mortal hopes for heaven,
49724	tab lag naahee charan nivaas ||2||	he will not dwell at the Lord's Feet. ||2||
49725	khaiee koT na paral pagaaraa ||	Heaven is not a fort with moats and ramparts, and walls plastered with mud;
49726	naa jaanau baiku(n)Th dhuaaraa ||3||	I do not know what heaven's gate is like. ||3||
49727	keh kameer ab kaheeaai kaeh ||	Says Kabeer, now what more can I say?
49728	saadhasa(n)gat baiku(n)Thai aaeh ||4||8||16||	The Saadh Sangat, the Company of the Holy, is heaven itself. ||4||8||16||
49729	kiau leejai gadd ba(n)kaa bhaiee ||	How can the beautiful fortress be conquered, O Siblings of Destiny?
49730	dhovar koT ar tevar khaiee ||1|| rahaau ||	It has double walls and triple moats. ||1||Pause||
